Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Location,Merchant_Type,Status
a88855f5-4d5,amit_8649@axl,sneha_5874@ybl,10.0,2024-01-06 17:25:01,Chennai,p2p,success
c28afd60-03a,rohan_6122@icici,healthapp.pay@oksbi,1965.03,2024-01-06 17:25:33,Mumbai,health,success
de6f75df-4b4,sneha_8707@ibl,arjun_2748@ybl,1045.41,2024-01-06 17:28:27,Jaipur,p2p,success
b873db75-6b6,vikram_7530@axl,uber.pay@okhdfc,436.21,2024-01-06 17:30:02,Jaipur,transport,success
01436d58-42f,ananya_2863@ybl,water.pay@oksbi,388.02,2024-01-06 17:30:32,Lucknow,bills,success
a9181d45-ade,dev_2667@paytm,localstore.pay@ybl,1849.63,2024-01-06 17:30:52,Hyderabad,shopping,success
723057ff-42c,rohan_6964@paytm,isha_5312@ybl,1114.23,2024-01-06 17:31:20,Kolkata,p2p,success
8583e172-658,amit_2246@okhdfc,delhibelly.pay@icici,358.97,2024-01-06 17:31:37,Pune,food,success
a52a264a-31e,arjun_9212@oksbi,sneha_7210@ybl,449.8,2024-01-06 17:32:36,Mumbai,p2p,success
88a42242-370,vikram_2529@ibl,vikram_7370@okhdfc,1952.81,2024-01-06 17:33:21,Mumbai,p2p,success
2329806a-d26,neha_6083@ibl,tuition.pay@oksbi,818.56,2024-01-06 17:34:39,Delhi,education,success
de24c590-cc5,karan_8953@paytm,mobile.pay@paytm,1311.42,2024-01-06 17:35:17,Hyderabad,bills,success
d6689a69-5e2,sneha_4613@oksbi,tuition.pay@ybl,1624.92,2024-01-06 17:35:30,Delhi,education,success
42576ea4-cc2,pooja_5097@ybl,flipkart.pay@axl,2831.27,2024-01-06 17:40:58,Jaipur,shopping,success
84a457d1-9a2,pooja_4636@ibl,arjun_7517@icici,1316.44,2024-01-06 17:41:04,Lucknow,p2p,success
76312283-f61,dev_4791@icici,localstore.pay@ybl,3844.89,2024-01-06 17:41:35,Chennai,shopping,success
acbf48fe-e55,arjun_2008@icici,vikram_8245@ybl,1264.21,2024-01-06 17:43:46,Mumbai,p2p,success
8d5ae07b-e89,karan_6149@icici,ola.pay@paytm,164.12,2024-01-06 17:43:47,Bangalore,transport,success
1a991431-5dd,karan_8814@ibl,hospital.pay@ibl,1590.07,2024-01-06 17:43:48,Lucknow,health,success
31c2fa7d-4f5,priya_7178@axl,ananya_8104@ybl,28.9,2024-01-06 17:45:53,Bangalore,p2p,success
1953a8ce-d2f,aditya_8402@oksbi,priya_6475@ybl,391.96,2024-01-06 17:47:24,Chennai,p2p,success
871f0890-380,dev_7353@icici,isha_4451@oksbi,2157.13,2024-01-06 17:47:26,Delhi,p2p,success
8ecea5f4-001,priya_6459@icici,healthapp.pay@okhdfc,1653.55,2024-01-06 17:47:47,Hyderabad,health,success
db4c7561-cfe,priya_7546@paytm,hospital.pay@okhdfc,315.57,2024-01-06 17:48:11,Delhi,health,success
848ef1a4-638,aditya_6805@axl,sneha_4314@icici,888.18,2024-01-06 17:48:37,Lucknow,p2p,success
7e2c6064-8f3,ananya_5906@paytm,ananya_890@axl,2521.79,2024-01-06 17:48:49,Pune,p2p,success
6475f4b3-3b2,vikram_1137@axl,swiggy.pay@ybl,255.02,2024-01-06 17:49:53,Pune,food,success
930ac486-180,amit_901@oksbi,aditya_3842@axl,1582.04,2024-01-06 17:50:21,Mumbai,p2p,success
5113913a-a8d,simran_717@oksbi,delhibelly.pay@oksbi,389.21,2024-01-06 17:50:55,Lucknow,food,success
77a7923f-85e,rohan_2716@ibl,isha_6396@ibl,469.73,2024-01-06 17:51:00,Kolkata,p2p,success
1c3c6d35-eeb,ananya_4868@axl,neha_4856@icici,1007.98,2024-01-06 17:51:01,Ahmedabad,p2p,success
329b51e2-7c3,vikram_7126@ibl,pooja_4623@axl,1775.13,2024-01-06 17:51:43,Pune,p2p,success
d362bb8c-61e,rohan_413@ybl,school.pay@ybl,428.3,2024-01-06 17:51:45,Jaipur,education,success
ed531d54-6e1,sneha_9810@oksbi,neha_7553@okhdfc,1444.82,2024-01-06 17:55:41,Hyderabad,p2p,success
7b000c32-9d7,vikram_9646@oksbi,zomato.pay@paytm,672.97,2024-01-06 17:58:12,Kolkata,food,success
0c6745ae-821,pooja_3696@axl,arjun_9054@paytm,1262.82,2024-01-06 17:59:26,Bangalore,p2p,success
5939b7d9-ff7,priya_7378@paytm,neha_7645@ybl,2069.88,2024-01-06 17:59:47,Pune,p2p,success
26d66954-ed5,rahul_2216@oksbi,hotstar.pay@oksbi,240.82,2024-01-06 18:00:15,Kolkata,entertainment,success
000d3821-47e,rahul_7590@icici,rohan_6964@paytm,1119.98,2024-01-06 18:00:35,Lucknow,p2p,success
e8ac1a7d-ffd,priya_2171@oksbi,localstore.pay@okhdfc,482.7,2024-01-06 18:01:03,Mumbai,shopping,success
7affa2fd-a38,sneha_783@ibl,swiggy.pay@icici,680.54,2024-01-06 18:01:34,Lucknow,food,success
68d42bc4-9ff,vikram_7703@axl,rohan_161@okhdfc,1601.59,2024-01-06 18:02:14,Hyderabad,p2p,success
79df6763-981,simran_4367@ibl,electricity.pay@icici,391.13,2024-01-06 18:02:33,Chennai,bills,success
2239bbe6-0b9,priya_4451@axl,courseapp.pay@paytm,250.74,2024-01-06 18:04:07,Ahmedabad,education,success
57041c40-571,rohan_9255@axl,vikram_217@oksbi,1582.42,2024-01-06 18:04:15,Jaipur,p2p,success
469eb3a6-167,isha_2454@axl,healthapp.pay@okhdfc,1446.38,2024-01-06 18:05:50,Jaipur,health,success
fee12cf1-7ae,karan_8461@paytm,vikram_2423@okhdfc,2399.5,2024-01-06 18:06:44,Ahmedabad,p2p,success
97e249b4-280,vikram_2423@okhdfc,hotstar.pay@okhdfc,1022.32,2024-01-06 18:07:15,Ahmedabad,entertainment,success
be032206-060,neha_5499@icici,reliance.pay@okhdfc,1746.11,2024-01-06 18:09:00,Ahmedabad,shopping,success
18659a93-87a,karan_6481@ibl,delhibelly.pay@icici,622.49,2024-01-06 18:09:15,Mumbai,food,success
93ba80f9-edb,neha_3482@ybl,metrocard.pay@ybl,385.32,2024-01-06 18:09:23,Delhi,transport,success
4a7e0e55-96d,vikram_7530@axl,amit_1200@ybl,509.49,2024-01-06 18:11:20,Kolkata,p2p,success
375df29e-676,ananya_418@okhdfc,simran_7327@ybl,1093.91,2024-01-06 18:13:02,Ahmedabad,p2p,success
63c4bbf9-f39,rohan_173@paytm,water.pay@icici,2980.94,2024-01-06 18:16:47,Kolkata,bills,success
7b63b00e-84a,dev_5616@okhdfc,books.pay@okhdfc,219.37,2024-01-06 18:16:53,Pune,education,success
c7bba517-b94,karan_4225@oksbi,ananya_4536@ybl,383.76,2024-01-06 18:18:09,Kolkata,p2p,success
ba985ac1-6ab,amit_9286@ibl,water.pay@paytm,2687.05,2024-01-06 18:19:23,Lucknow,bills,success
64eff9fd-216,neha_5499@icici,localstore.pay@okhdfc,854.97,2024-01-06 18:19:26,Mumbai,shopping,success
7c6c35eb-6e1,arjun_1285@paytm,hospital.pay@paytm,913.78,2024-01-06 18:19:41,Mumbai,health,success
cd8839b7-76b,sneha_1099@ybl,isha_9734@ibl,92.71,2024-01-06 18:20:31,Chennai,p2p,success
e9ebbda4-450,sneha_3322@oksbi,school.pay@oksbi,498.26,2024-01-06 18:21:37,Bangalore,education,success
275e8a57-af7,ananya_9468@okhdfc,hospital.pay@ibl,459.89,2024-01-06 18:22:14,Bangalore,health,success
69064281-425,sneha_4894@paytm,rohan_3017@okhdfc,272.83,2024-01-06 18:23:06,Chennai,p2p,success
fd85815d-c6e,karan_192@oksbi,mobile.pay@axl,3293.25,2024-01-06 18:23:09,Pune,bills,success
737e739d-b7f,isha_6297@oksbi,dev_9350@oksbi,1546.9,2024-01-06 18:23:12,Bangalore,p2p,success
fea8034e-2a3,isha_8143@ybl,flipkart.pay@icici,6518.97,2024-01-06 18:24:26,Kolkata,shopping,success
6e46419f-b35,pooja_2312@okhdfc,delhibelly.pay@icici,322.44,2024-01-06 18:24:44,Kolkata,food,success
816ac33b-29e,ananya_3125@axl,vikram_3555@paytm,1116.39,2024-01-06 18:25:09,Pune,p2p,success
617b58a4-78f,rohan_2484@ibl,mobile.pay@ybl,1177.09,2024-01-06 18:26:22,Hyderabad,bills,success
3478ec30-771,karan_8436@axl,isha_5169@okhdfc,1655.08,2024-01-06 18:26:51,Hyderabad,p2p,success
9c74accd-117,amit_3231@okhdfc,neha_9279@axl,1625.33,2024-01-06 18:27:40,Ahmedabad,p2p,success
df62f131-d3f,pooja_3696@axl,rahul_8702@okhdfc,344.65,2024-01-06 18:27:49,Bangalore,p2p,success
91e74ade-dbb,sneha_8730@ibl,aditya_7728@ibl,457.95,2024-01-06 18:29:01,Lucknow,p2p,success
4ce19508-9b0,karan_6149@icici,localstore.pay@ibl,2490.31,2024-01-06 18:29:12,Chennai,shopping,success
8403cdc5-20a,aditya_3783@axl,pooja_9381@ybl,51.06,2024-01-06 18:29:32,Ahmedabad,p2p,success
39e8746e-dfd,ananya_5906@paytm,reliance.pay@okhdfc,2923.93,2024-01-06 18:31:56,Pune,shopping,success
5bad84be-d07,sneha_8053@okhdfc,bookmyshow.pay@ybl,371.4,2024-01-06 18:31:57,Delhi,entertainment,success
4ec71d80-d62,dev_8797@ybl,arjun_9124@ybl,1364.18,2024-01-06 18:32:18,Ahmedabad,p2p,success
db860b11-850,aditya_550@okhdfc,flipkart.pay@icici,8672.26,2024-01-06 18:32:44,Pune,shopping,success
9b728a7d-244,priya_7378@paytm,spotify.pay@okhdfc,909.84,2024-01-06 18:33:22,Bangalore,entertainment,success
2c561aca-929,simran_8638@ybl,internet.pay@axl,1673.47,2024-01-06 18:33:46,Jaipur,bills,success
8481f9cf-85d,rohan_9706@axl,amit_2207@ibl,1908.54,2024-01-06 18:35:07,Lucknow,p2p,success
20b37015-2a5,dev_343@paytm,tuition.pay@okhdfc,1851.77,2024-01-06 18:35:14,Hyderabad,education,success
dfc26158-08a,rahul_8421@paytm,sneha_9031@oksbi,989.65,2024-01-06 18:37:19,Hyderabad,p2p,success
06c783a4-cf3,rahul_5958@icici,isha_5203@oksbi,1416.44,2024-01-06 18:39:07,Jaipur,p2p,success
4bc9e0fa-0d0,priya_5183@paytm,karan_8953@paytm,891.88,2024-01-06 18:40:11,Mumbai,p2p,success
b194b373-287,rahul_6409@ibl,simran_3442@okhdfc,2033.94,2024-01-06 18:40:40,Delhi,p2p,success
fc2ed497-ff0,ananya_3125@axl,healthapp.pay@oksbi,1947.39,2024-01-06 18:40:50,Pune,health,success
2bba4b67-a98,karan_660@oksbi,metrocard.pay@ibl,74.4,2024-01-06 18:41:06,Jaipur,transport,success
a9bc3e3a-b2c,sneha_5837@ybl,clinic.pay@ybl,384.68,2024-01-06 18:42:19,Jaipur,health,success
bd373a0a-cde,ananya_2863@ybl,vikram_7370@okhdfc,660.08,2024-01-06 18:42:28,Jaipur,p2p,success
94353389-614,isha_9165@icici,dev_4758@icici,1133.62,2024-01-06 18:42:41,Mumbai,p2p,success
cfbe2028-80c,isha_718@oksbi,flipkart.pay@oksbi,4122.83,2024-01-06 18:42:46,Lucknow,shopping,success
d18c021c-142,pooja_3696@axl,healthapp.pay@axl,1690.2,2024-01-06 18:42:57,Bangalore,health,success
778639a1-ec1,pooja_4435@axl,rapido.pay@ibl,467.52,2024-01-06 18:43:43,Hyderabad,transport,success
ccb1afa7-50c,amit_8937@okhdfc,metrocard.pay@ybl,194.41,2024-01-06 18:45:47,Kolkata,transport,success
0fdc4f61-275,isha_6297@oksbi,vikram_810@ibl,1499.33,2024-01-06 18:45:48,Bangalore,p2p,success
165210a2-b16,priya_3343@icici,sneha_8257@oksbi,257.77,2024-01-06 18:46:02,Lucknow,p2p,success
4c050de8-1e3,isha_5211@ybl,uber.pay@okhdfc,458.03,2024-01-06 18:46:29,Mumbai,transport,success
7fb88040-ddb,vikram_2350@axl,gas.pay@oksbi,2673.79,2024-01-06 18:47:05,Delhi,bills,success
9775e6fc-0ba,aditya_6805@axl,amit_3981@oksbi,37.07,2024-01-06 18:48:46,Hyderabad,p2p,success
d9a30ef0-909,karan_6481@ibl,reliance.pay@ibl,2852.08,2024-01-06 18:49:33,Mumbai,shopping,success
8f676cb9-cd5,arjun_2824@icici,spotify.pay@icici,164.78,2024-01-06 18:51:00,Kolkata,entertainment,success
718a5a2d-f6e,rahul_2216@oksbi,aditya_4069@axl,709.05,2024-01-06 18:51:32,Kolkata,p2p,success
86da249f-3f2,aditya_2340@axl,simran_1131@axl,799.21,2024-01-06 18:52:53,Pune,p2p,success
339d3246-3ce,karan_841@ybl,hospital.pay@icici,690.85,2024-01-06 18:52:58,Delhi,health,success
55ebf4a7-e6a,dev_4791@icici,internet.pay@okhdfc,4706.61,2024-01-06 18:54:40,Chennai,bills,success
1f8fad37-d8f,ananya_7213@ybl,electricity.pay@okhdfc,2162.95,2024-01-06 18:58:15,Lucknow,bills,success
94d12c36-947,karan_4137@axl,vikram_1541@axl,1421.08,2024-01-06 18:58:38,Hyderabad,p2p,success
ac9f5edd-414,sneha_4282@ybl,rahul_1148@icici,1986.58,2024-01-06 19:00:49,Jaipur,p2p,success
757286e4-89a,priya_8463@icici,netflix.pay@oksbi,268.87,2024-01-06 19:01:04,Bangalore,entertainment,success
92c7ff66-f29,rohan_6376@paytm,sneha_8707@ibl,444.26,2024-01-06 19:04:26,Lucknow,p2p,success
f1b9cba5-fef,ananya_4536@ybl,aditya_4069@axl,488.06,2024-01-06 19:04:33,Mumbai,p2p,success
4de3cc9a-34f,priya_109@oksbi,water.pay@paytm,4420.88,2024-01-06 19:06:56,Hyderabad,bills,success
28e2a9bc-784,sneha_6559@axl,dev_2667@paytm,478.9,2024-01-06 19:07:37,Bangalore,p2p,success
84abe1ad-48b,rahul_6380@oksbi,cafeshop.pay@ibl,726.71,2024-01-06 19:07:40,Ahmedabad,food,success
b48895e5-dc2,neha_9062@icici,ola.pay@oksbi,187.44,2024-01-06 19:07:44,Ahmedabad,transport,success
f13daaef-0b4,ananya_7823@icici,electricity.pay@oksbi,4922.12,2024-01-06 19:07:50,Pune,bills,success
93457542-695,rohan_1094@paytm,healthapp.pay@oksbi,115.85,2024-01-06 19:08:21,Mumbai,health,success
1e7e0ad2-953,arjun_8593@paytm,aditya_9978@ibl,992.31,2024-01-06 19:10:01,Jaipur,p2p,success
c4bb3adb-ca5,ananya_8978@oksbi,priya_7378@paytm,1395.35,2024-01-06 19:10:03,Ahmedabad,p2p,success
95f9d91f-d0e,vikram_3555@paytm,hotstar.pay@oksbi,1556.59,2024-01-06 19:10:42,Chennai,entertainment,success
48dcc6ce-1b3,amit_8636@oksbi,gas.pay@ybl,4375.59,2024-01-06 19:10:48,Kolkata,bills,success
95569024-d83,ananya_418@okhdfc,ananya_7310@okhdfc,2047.79,2024-01-06 19:11:09,Ahmedabad,p2p,success
412d11d1-4fb,rahul_1635@oksbi,hospital.pay@ibl,563.29,2024-01-06 19:12:06,Pune,health,success
4c901ed0-3bd,aditya_6799@ybl,neha_7680@ibl,1341.9,2024-01-06 19:12:21,Jaipur,p2p,success
a75f738c-a62,rahul_2216@oksbi,aditya_2730@icici,473.56,2024-01-06 19:12:23,Kolkata,p2p,success
6f3090b5-693,aditya_8013@oksbi,metrocard.pay@icici,424.89,2024-01-06 19:13:19,Kolkata,transport,success
04e4d133-d79,ananya_2774@ybl,delhibelly.pay@ybl,576.72,2024-01-06 19:13:51,Lucknow,food,success
b655c799-d8e,rahul_8219@axl,books.pay@oksbi,1675.02,2024-01-06 19:14:12,Delhi,education,success
34f31542-fb5,karan_5945@axl,amit_1245@axl,781.16,2024-01-06 19:15:17,Delhi,p2p,success
fb2a03b5-3ea,ananya_188@icici,pooja_4435@axl,731.3,2024-01-06 19:15:41,Delhi,p2p,success
9164d41a-401,arjun_1084@icici,foodcourt.pay@okhdfc,541.88,2024-01-06 19:20:02,Chennai,food,success
4c47d97d-ee8,rohan_2762@ibl,school.pay@ibl,1179.58,2024-01-06 19:20:43,Hyderabad,education,success
478a6d27-d27,priya_7546@paytm,spotify.pay@okhdfc,1952.49,2024-01-06 19:22:25,Delhi,entertainment,success
975d3a98-16c,rahul_4505@axl,school.pay@ybl,1128.25,2024-01-06 19:22:56,Lucknow,education,success
232b3b5e-82b,neha_7680@ibl,priya_525@ibl,1180.55,2024-01-06 19:22:58,Delhi,p2p,success
b5301279-8a0,sneha_8085@axl,rapido.pay@ibl,62.75,2024-01-06 19:24:42,Lucknow,transport,success
f8919544-bb5,vikram_3340@okhdfc,school.pay@okhdfc,724.85,2024-01-06 19:24:44,Mumbai,education,success
2b7fb943-716,karan_2262@axl,pooja_4636@ibl,261.61,2024-01-06 19:25:34,Delhi,p2p,success
4d501a65-fa5,aditya_1836@okhdfc,netflix.pay@icici,790.42,2024-01-06 19:26:33,Chennai,entertainment,success
2bba0d12-b12,neha_1236@ibl,gas.pay@ibl,1365.17,2024-01-06 19:27:04,Lucknow,bills,success
3613e706-cbe,karan_7046@ibl,karan_7046@ibl,10.0,2024-01-06 19:28:33,Ahmedabad,p2p,success
c9e064ab-ad6,isha_1716@ibl,amit_3400@paytm,169.13,2024-01-06 19:28:40,Kolkata,p2p,success
3cbe5a25-407,karan_2917@icici,simran_7918@oksbi,429.9,2024-01-06 19:28:59,Hyderabad,p2p,success
4e25fa1d-eea,aditya_4096@icici,school.pay@axl,854.55,2024-01-06 19:29:43,Pune,education,success
cebe8240-dd7,dev_7984@axl,tuition.pay@oksbi,1977.52,2024-01-06 19:29:44,Mumbai,education,success
8ef24c9b-dcb,aditya_4227@ibl,isha_3730@paytm,1152.03,2024-01-06 19:29:45,Delhi,p2p,success
8f91a862-73c,pooja_1848@icici,pooja_5314@axl,560.02,2024-01-06 19:31:15,Hyderabad,p2p,success
5c6ee5be-1f5,neha_2184@oksbi,rohan_6475@ibl,10.0,2024-01-06 19:31:16,Ahmedabad,p2p,success
674aa25f-ecd,simran_9026@ibl,swiggy.pay@ybl,691.93,2024-01-06 19:31:45,Lucknow,food,success
295c9c50-01f,priya_6543@oksbi,metrocard.pay@ibl,90.03,2024-01-06 19:33:11,Mumbai,transport,success
57bfdded-f5b,rahul_1141@axl,flipkart.pay@okhdfc,5907.37,2024-01-06 19:33:33,Kolkata,shopping,success
a4a6824f-d3c,simran_4356@ibl,priya_6709@paytm,1295.41,2024-01-06 19:33:39,Chennai,p2p,success
30ac27b7-272,karan_4589@ybl,healthapp.pay@paytm,1256.28,2024-01-06 19:33:42,Hyderabad,health,success
4bfe3562-fa9,dev_8049@axl,books.pay@ybl,152.84,2024-01-06 19:34:26,Hyderabad,education,success
4a1a1dac-73b,sneha_1798@oksbi,localstore.pay@oksbi,8359.12,2024-01-06 19:34:48,Chennai,shopping,success
0f1a7b8a-9e8,sneha_5210@paytm,karan_192@oksbi,2160.63,2024-01-06 19:34:56,Delhi,p2p,success
2bc8a234-362,sneha_9906@ybl,swiggy.pay@ibl,171.75,2024-01-06 19:35:00,Pune,food,success
d520a92c-535,karan_9032@ibl,delhibelly.pay@axl,241.64,2024-01-06 19:35:09,Lucknow,food,success
1fda961c-3b7,ananya_7638@icici,petrolpump.pay@okhdfc,181.29,2024-01-06 19:35:38,Kolkata,transport,success
2053e7cf-900,aditya_550@okhdfc,simran_7214@axl,1461.65,2024-01-06 19:35:43,Pune,p2p,success
d05ef58e-5bc,arjun_4090@axl,cafeshop.pay@paytm,552.22,2024-01-06 19:38:06,Mumbai,food,success
08d2a868-9c6,pooja_9617@icici,hospital.pay@oksbi,1225.0,2024-01-06 19:38:26,Pune,health,success
b1df4dd6-c93,sneha_8085@axl,sneha_5303@okhdfc,2498.0,2024-01-06 19:39:07,Lucknow,p2p,success
8e399a63-dd7,aditya_6805@axl,ananya_3125@axl,1470.96,2024-01-06 19:39:24,Lucknow,p2p,success
6e9dc139-94e,sneha_5873@okhdfc,arjun_2008@icici,1921.18,2024-01-06 19:39:30,Ahmedabad,p2p,success
c925db93-2bf,neha_7680@ibl,isha_964@axl,1595.04,2024-01-06 19:40:11,Lucknow,p2p,success
e5f07aa9-51f,arjun_4425@paytm,pooja_5299@ybl,396.09,2024-01-06 19:40:45,Kolkata,p2p,success
02e93b54-bb1,karan_331@paytm,netflix.pay@icici,715.42,2024-01-06 19:40:48,Kolkata,entertainment,success
98506300-aa3,neha_7606@ybl,sneha_6601@paytm,536.07,2024-01-06 19:41:00,Ahmedabad,p2p,success
6183ea0a-b73,ananya_890@axl,amit_8649@axl,2085.64,2024-01-06 19:42:52,Hyderabad,p2p,success
ad9979c9-1d6,aditya_7728@ibl,rohan_2649@icici,1785.9,2024-01-06 19:43:05,Mumbai,p2p,success
573eec04-6b6,ananya_8333@okhdfc,ananya_7310@okhdfc,588.8,2024-01-06 19:43:38,Delhi,p2p,success
7c8df330-8a4,vikram_3340@okhdfc,rapido.pay@ibl,225.47,2024-01-06 19:44:15,Delhi,transport,success
2795ba2c-a8c,pooja_7151@oksbi,reliance.pay@okhdfc,8210.32,2024-01-06 19:44:16,Ahmedabad,shopping,success
c13b46e6-049,ananya_188@icici,localstore.pay@icici,3011.08,2024-01-06 19:44:34,Delhi,shopping,success
2c160b97-c95,sneha_4585@ybl,karan_875@oksbi,10.0,2024-01-06 19:44:44,Pune,p2p,success
0aa42025-20b,karan_4225@oksbi,neha_4805@ibl,10.0,2024-01-06 19:45:47,Pune,p2p,success
529a0453-14f,aditya_7728@ibl,ananya_5649@paytm,1612.85,2024-01-06 19:45:58,Mumbai,p2p,success
a687f722-376,simran_9529@ibl,simran_3096@okhdfc,2494.84,2024-01-06 19:47:01,Bangalore,p2p,success
97cf65c3-912,pooja_6989@ibl,rohan_5226@icici,10.0,2024-01-06 19:47:21,Delhi,p2p,success
7e672358-4e8,priya_248@axl,amazon.pay@oksbi,6672.17,2024-01-06 19:47:48,Pune,shopping,success
26857bb6-7c4,dev_3011@ibl,gaming.pay@ybl,1653.62,2024-01-06 19:48:10,Hyderabad,entertainment,success
f8528fb0-dff,karan_4603@ybl,amazon.pay@icici,8889.9,2024-01-06 19:49:29,Bangalore,shopping,success
386afd57-3de,karan_2634@ibl,localstore.pay@ibl,8157.15,2024-01-06 19:50:29,Chennai,shopping,success
89f40b3f-8d1,sneha_7042@paytm,rahul_5958@icici,894.24,2024-01-06 19:51:44,Delhi,p2p,success
9dc5009a-ddc,aditya_1836@okhdfc,isha_7322@okhdfc,2798.65,2024-01-06 19:52:33,Ahmedabad,p2p,success
078f23eb-80f,neha_7645@ybl,internet.pay@axl,1859.43,2024-01-06 19:54:02,Pune,bills,success
10f61d80-f00,karan_8814@ibl,vikram_8245@ybl,1539.77,2024-01-06 19:54:11,Lucknow,p2p,success
a95311a5-4ea,amit_8649@axl,spotify.pay@ibl,1277.44,2024-01-06 19:54:26,Chennai,entertainment,success
10b9fd31-ce0,amit_901@oksbi,netflix.pay@ybl,1503.66,2024-01-06 19:55:02,Mumbai,entertainment,success
86f71388-8d0,amit_3231@okhdfc,books.pay@oksbi,1979.73,2024-01-06 19:57:02,Hyderabad,education,success
fcd5e97f-04b,arjun_7153@ybl,pharmacy.pay@ybl,281.98,2024-01-06 19:57:34,Delhi,health,success
ea5d809d-a37,rahul_7031@ybl,priya_3536@oksbi,1927.45,2024-01-06 19:58:49,Ahmedabad,p2p,success
ddd35837-9ef,rahul_4505@axl,vikram_3340@okhdfc,1921.12,2024-01-06 20:00:10,Lucknow,p2p,success
fad6d3ec-e5a,ananya_6226@oksbi,books.pay@ibl,1511.68,2024-01-06 20:02:26,Hyderabad,education,success
109f8fe6-b4f,aditya_9886@oksbi,amit_8548@oksbi,1169.75,2024-01-06 20:03:22,Lucknow,p2p,success
34b88035-366,dev_4791@icici,gaming.pay@okhdfc,1572.46,2024-01-06 20:04:14,Chennai,entertainment,success
dc2947c4-a9c,neha_7126@okhdfc,courseapp.pay@ybl,1614.27,2024-01-06 20:04:15,Pune,education,success
46049eba-40c,ananya_418@okhdfc,school.pay@okhdfc,898.61,2024-01-06 20:07:53,Ahmedabad,education,success
3deaf250-d84,ananya_4283@paytm,gaming.pay@axl,997.36,2024-01-06 20:08:29,Mumbai,entertainment,success
2dd42cb2-898,rahul_1191@okhdfc,clinic.pay@okhdfc,1457.65,2024-01-06 20:09:10,Ahmedabad,health,success
83a59511-885,karan_1438@paytm,karan_848@axl,1613.76,2024-01-06 20:10:23,Ahmedabad,p2p,success
e63ab18f-96c,arjun_4090@axl,ananya_6329@oksbi,180.93,2024-01-06 20:10:41,Mumbai,p2p,success
5972a793-82c,ananya_8333@okhdfc,tuition.pay@ibl,161.0,2024-01-06 20:11:10,Delhi,education,success
0dd1769b-2cc,arjun_9212@oksbi,amit_8548@oksbi,1088.63,2024-01-06 20:12:30,Mumbai,p2p,success
18873873-b26,neha_9062@icici,ananya_7601@axl,436.9,2024-01-06 20:14:30,Mumbai,p2p,success
56ec5786-e94,neha_8992@axl,rapido.pay@paytm,239.31,2024-01-06 20:14:42,Pune,transport,success
410a5af6-250,neha_7680@ibl,spotify.pay@oksbi,135.3,2024-01-06 20:14:51,Ahmedabad,entertainment,success
ed1c2ced-5c9,karan_8814@ibl,clinic.pay@ybl,1190.37,2024-01-06 20:15:39,Lucknow,health,success
548e9658-398,aditya_1836@okhdfc,hotstar.pay@okhdfc,1406.66,2024-01-06 20:15:47,Chennai,entertainment,success
0f8cda53-9c8,rahul_3465@paytm,vikram_8811@icici,1919.31,2024-01-06 20:16:08,Pune,p2p,success
c8d338be-3cd,arjun_9212@oksbi,pharmacy.pay@paytm,443.57,2024-01-06 20:16:19,Mumbai,health,success
a64a88e8-039,karan_8436@axl,hospital.pay@icici,1193.03,2024-01-06 20:16:57,Delhi,health,success
a6e165ef-9d4,isha_6396@ibl,gaming.pay@axl,600.5,2024-01-06 20:17:03,Bangalore,entertainment,success
22cfde4c-fa3,ananya_2516@axl,rahul_7348@okhdfc,1344.09,2024-01-06 20:23:40,Pune,p2p,success
4904eaed-69a,ananya_7213@ybl,swiggy.pay@paytm,727.17,2024-01-06 20:24:30,Kolkata,food,success
c41e9efb-0af,dev_3768@axl,sneha_4585@ybl,879.96,2024-01-06 20:25:35,Pune,p2p,success
dc76c433-acc,isha_5203@oksbi,arjun_2663@okhdfc,2176.54,2024-01-06 20:26:38,Bangalore,p2p,success
76cfa500-72c,karan_1785@axl,karan_8436@axl,236.16,2024-01-06 20:27:15,Chennai,p2p,success
13908848-e3a,ananya_2041@icici,arjun_9124@ybl,1007.06,2024-01-06 20:28:25,Mumbai,p2p,success
fc32da29-c95,sneha_216@ybl,gas.pay@icici,2878.95,2024-01-06 20:29:35,Ahmedabad,bills,success
cb45166f-928,sneha_5210@paytm,hotstar.pay@ybl,256.58,2024-01-06 20:30:39,Delhi,entertainment,success
b4c73092-368,karan_7046@ibl,karan_252@axl,1530.74,2024-01-06 20:30:48,Ahmedabad,p2p,success
3e100ae4-c4f,neha_2184@oksbi,sneha_8085@axl,10.0,2024-01-06 20:34:39,Ahmedabad,p2p,success
11e5dcda-a4d,ananya_3125@axl,dev_9081@axl,213.44,2024-01-06 20:34:41,Pune,p2p,success
6efc7c8e-8f9,priya_8991@axl,rohan_6574@axl,644.04,2024-01-06 20:35:17,Ahmedabad,p2p,success
743455cd-532,isha_2454@axl,metrocard.pay@oksbi,398.92,2024-01-06 20:35:22,Jaipur,transport,success
add5d5f5-a11,dev_5472@oksbi,swiggy.pay@oksbi,756.01,2024-01-06 20:35:46,Mumbai,food,success
575e241c-cb4,sneha_8257@oksbi,amazon.pay@oksbi,6018.14,2024-01-06 20:36:17,Ahmedabad,shopping,success
103a8eea-ac4,amit_3400@paytm,sneha_9031@oksbi,1820.97,2024-01-06 20:37:05,Bangalore,p2p,success
